comparison	gene_name	logFC	CI.L	CI.R	adj.P.Val	AveExpr	P.Value	Chr	gene_id
Bedding vs Clean	Hmgn3	-0.102745613207159	-0.295821520558942	0.0903302941446237	0.868137472719869	4.79057686537296	0.281840837409328	chr9	ENSMUSG00000066456
CH vs Clean	Hmgn3	0.0202015863698479	-0.197754386025129	0.238157558764825	0.924250613588071	4.79057686537296	0.849402113043225	chr9	ENSMUSG00000066456
CH vs Bedding	Hmgn3	0.122947199577007	-0.0590634105207978	0.304957809674812	0.312729217441907	4.79057686537296	0.175297645389445	chr9	ENSMUSG00000066456
Bedding vs Clean	Hmgn5	-0.188585469573884	-0.400194016291267	0.0230230771434992	0.72237028302193	3.05971784075363	0.0780817999462957	chrX	ENSMUSG00000031245
CH vs Clean	Hmgn5	-0.288384902705619	-0.529295100082411	-0.0474747053288269	0.121366868729658	3.05971784075363	0.0211354696612546	chrX	ENSMUSG00000031245
CH vs Bedding	Hmgn5	-0.0997994331317349	-0.301676766885458	0.102077900621989	0.471490347223472	3.05971784075363	0.316559702254881	chrX	ENSMUSG00000031245
Bedding vs Clean	Hmgxb3	0.0817865165862504	-0.0388401756002474	0.202413208772748	0.814544446095205	5.6845284053279	0.173759591334159	chr18	ENSMUSG00000024622
CH vs Clean	Hmgxb3	-0.00625506890637872	-0.142698642172189	0.130188504359432	0.962832711525243	5.6845284053279	0.925151731608124	chr18	ENSMUSG00000024622
CH vs Bedding	Hmgxb3	-0.0880415854926291	-0.201907598930205	0.0258244279449469	0.243719847416514	5.6845284053279	0.123144487006606	chr18	ENSMUSG00000024622
Bedding vs Clean	Hmgxb4	-0.0679048932964585	-0.219880444486049	0.0840706578931321	0.893094184998654	4.2405359727944	0.364344229932269	chr8	ENSMUSG00000034518
CH vs Clean	Hmgxb4	-0.100959655064259	-0.27294914561034	0.071029835481821	0.456750099942668	4.2405359727944	0.236491679693178	chr8	ENSMUSG00000034518
CH vs Bedding	Hmgxb4	-0.0330547617678008	-0.176832146896921	0.110722623361319	0.753920758819322	4.2405359727944	0.638362534248155	chr8	ENSMUSG00000034518
Bedding vs Clean	Hmox1	0.0704863352696274	-0.108449301132942	0.249421971672197	0.901672354488059	2.29834078020898	0.42290080335243	chr8	ENSMUSG00000005413
CH vs Clean	Hmox1	0.0960450968095896	-0.10747776202158	0.299567955640759	0.561648022762991	2.29834078020898	0.338544599972661	chr8	ENSMUSG00000005413
CH vs Bedding	Hmox1	0.0255587615399622	-0.144679228971957	0.195796752051882	0.842723231941333	2.29834078020898	0.758563640253122	chr8	ENSMUSG00000005413
Bedding vs Clean	Hmox2	-0.112428679676121	-0.19417332034177	-0.0306840390104725	0.560559819743793	5.9312974025264	0.00924050382664155	chr16	ENSMUSG00000004070
CH vs Clean	Hmox2	-0.0311204180685642	-0.123644478423568	0.0614036422864394	0.693411540042904	5.9312974025264	0.492944485838193	chr16	ENSMUSG00000004070
CH vs Bedding	Hmox2	0.0813082616075569	0.00408346533418097	0.158533057880933	0.111614422091504	5.9312974025264	0.039938296665656	chr16	ENSMUSG00000004070
Bedding vs Clean	Hnf1b	0.0370356052286871	-0.449992302715652	0.524063513173026	0.993710407008599	0.381558018888647	0.876184341832468	chr11	ENSMUSG00000020679
CH vs Clean	Hnf1b	-0.358947758813849	-0.914025847995724	0.196130330368026	0.407780476342279	0.381558018888647	0.193686429474944	chr11	ENSMUSG00000020679
CH vs Bedding	Hnf1b	-0.395983364042536	-0.861991492790827	0.0700247647057557	0.197305582987206	0.381558018888647	0.0919566404537042	chr11	ENSMUSG00000020679
Bedding vs Clean	Hnmt	-0.093992046866493	-0.269206697760687	0.0812226040277008	0.865325806780412	4.41419786248032	0.278082762410917	chr2	ENSMUSG00000026986
CH vs Clean	Hnmt	0.14933845957475	-0.0492617724801986	0.347938691629699	0.32880294740776	4.41419786248032	0.133230766937518	chr2	ENSMUSG00000026986
CH vs Bedding	Hnmt	0.243330506441243	0.0771737164226967	0.409487296459789	0.0330835178017049	4.41419786248032	0.0060299659583022	chr2	ENSMUSG00000026986
Bedding vs Clean	Hnrnpa0	0.00922604749691658	-0.0958000755604057	0.114252170554239	0.990571599255111	7.8833722506277	0.857175444306415	chr13	ENSMUSG00000007836
CH vs Clean	Hnrnpa0	0.202880737973523	0.0840981656173176	0.321663310329728	0.042951731697969	7.8833722506277	0.00181718864876023	chr13	ENSMUSG00000007836
CH vs Bedding	Hnrnpa0	0.193654690476606	0.0945660190731705	0.292743361880042	0.00809725547107986	7.8833722506277	0.000524245386268632	chr13	ENSMUSG00000007836
Bedding vs Clean	Hnrnpa1	-0.0301479146930426	-0.117403632690954	0.0571078033048691	0.921056847465854	7.99644620860546	0.481368619790218	chr15	ENSMUSG00000046434
CH vs Clean	Hnrnpa1	0.0265662186034987	-0.072130857851615	0.125263295058612	0.758709513173424	7.99644620860546	0.582491496069441	chr15	ENSMUSG00000046434
CH vs Bedding	Hnrnpa1	0.0567141332965413	-0.0256249260916431	0.139053192684726	0.302525635806887	7.99644620860546	0.167301609704081	chr15	ENSMUSG00000046434
Bedding vs Clean	Hnrnpa2b1	-0.00756508103354925	-0.152310675829534	0.137180513762435	0.996709365315948	8.12883615720221	0.914708328400556	chr6	ENSMUSG00000004980
CH vs Clean	Hnrnpa2b1	-0.156911428731838	-0.32072440725517	0.00690154979149266	0.212519367734796	8.12883615720221	0.0595827025828705	chr6	ENSMUSG00000004980
CH vs Bedding	Hnrnpa2b1	-0.149346347698289	-0.286043563921007	-0.0126491314755718	0.100183574330799	8.12883615720221	0.0336371345723211	chr6	ENSMUSG00000004980
Bedding vs Clean	Hnrnpa3	0.0409324153985544	-0.062107890292199	0.143972721089308	0.900718526017593	7.76534826361145	0.419052237318157	chr2	ENSMUSG00000059005
CH vs Clean	Hnrnpa3	-0.0529512948134787	-0.169464916865423	0.0635623272384659	0.578661964165344	7.76534826361145	0.356344794053399	chr2	ENSMUSG00000059005
CH vs Bedding	Hnrnpa3	-0.0938837102120331	-0.191087598018534	0.00332017759446783	0.141958021254806	7.76534826361145	0.0576527519369589	chr2	ENSMUSG00000059005
Bedding vs Clean	Hnrnpab	0.00961386690969146	-0.0842338319915938	0.103461565810977	0.987499002998656	7.16961513989116	0.833788004995399	chr11	ENSMUSG00000020358
CH vs Clean	Hnrnpab	0.133801026039526	0.0276327074520702	0.239969344626982	0.105870113355017	7.16961513989116	0.0158352733650666	chr11	ENSMUSG00000020358
CH vs Bedding	Hnrnpab	0.124187159129835	0.0356138205736637	0.212760497686006	0.0398982788631065	7.16961513989116	0.00813699485312153	chr11	ENSMUSG00000020358
Bedding vs Clean	Hnrnpc	0.00489054656434007	-0.128281286638566	0.138062379767246	0.998262179241535	7.56407922241015	0.940008164542868	chr14	ENSMUSG00000060373
CH vs Clean	Hnrnpc	0.0234781147278644	-0.127218214360967	0.174174443816696	0.868336681949684	7.56407922241015	0.74977750118828	chr14	ENSMUSG00000060373
CH vs Bedding	Hnrnpc	0.0185875681635244	-0.107169148230016	0.144344284557065	0.845070472867855	7.56407922241015	0.762188561105815	chr14	ENSMUSG00000060373
Bedding vs Clean	Hnrnpd	0.0730085220216647	-0.0318610317072832	0.177878075750613	0.805588439929428	7.39398699876169	0.162980840693182	chr5	ENSMUSG00000000568
CH vs Clean	Hnrnpd	0.0638977522978763	-0.0546447214543715	0.182440226050124	0.499828954590743	7.39398699876169	0.275831534200077	chr5	ENSMUSG00000000568
CH vs Bedding	Hnrnpd	-0.00911076972378844	-0.107989504301991	0.0897679648544136	0.904934567483733	7.39398699876169	0.85027755087218	chr5	ENSMUSG00000000568
Bedding vs Clean	Hnrnpdl	-0.0417337084386471	-0.265506867912713	0.182039451035419	0.965625393446051	7.13626200411263	0.702706351401845	chr5	ENSMUSG00000029328
CH vs Clean	Hnrnpdl	-0.270578911849793	-0.523990302537764	-0.0171675211618215	0.164325284967801	7.13626200411263	0.0374647604830435	chr5	ENSMUSG00000029328
CH vs Bedding	Hnrnpdl	-0.228845203411145	-0.440263939884784	-0.0174264669375073	0.102832508964787	7.13626200411263	0.0351564133212948	chr5	ENSMUSG00000029328
Bedding vs Clean	Hnrnpf	0.00120735760709856	-0.102743404053166	0.105158119267363	0.999210053440283	5.4663134354789	0.981008924682581	chr6	ENSMUSG00000042079
CH vs Clean	Hnrnpf	0.00946972412138614	-0.108257168313146	0.127196616555918	0.933362162836598	5.4663134354789	0.86909712884725	chr6	ENSMUSG00000042079
CH vs Bedding	Hnrnpf	0.00826236651428758	-0.0900698953747778	0.106594628403353	0.914034524902434	5.4663134354789	0.863319931248659	chr6	ENSMUSG00000042079
Bedding vs Clean	Hnrnph1	-0.0436676771611939	-0.240816228835419	0.153480874513031	0.95738841012476	7.51695802421936	0.650625717910038	chr11	ENSMUSG00000007850
CH vs Clean	Hnrnph1	-0.340885223649859	-0.56397686079777	-0.117793586501948	0.0602478856119277	7.51695802421936	0.00442829877189184	chr11	ENSMUSG00000007850
CH vs Bedding	Hnrnph1	-0.297217546488665	-0.48338560137989	-0.11104949159744	0.0224359961654004	7.51695802421936	0.00316319890709486	chr11	ENSMUSG00000007850
Bedding vs Clean	Hnrnph2	-0.0499029139830167	-0.145156237538629	0.045350409572596	0.871701489172959	6.77975855171894	0.289178558929802	chrX	ENSMUSG00000045427
CH vs Clean	Hnrnph2	-0.0325280570331872	-0.14031340034702	0.0752572862806453	0.727415773659854	6.77975855171894	0.538013909134574	chrX	ENSMUSG00000045427
CH vs Bedding	Hnrnph2	0.0173748569498295	-0.0725506573911776	0.107300371290837	0.796250679767602	6.77975855171894	0.692636007977331	chrX	ENSMUSG00000045427
Bedding vs Clean	Hnrnph3	0.0164751763029156	-0.126884766478527	0.159835119084358	0.985404622176196	5.54496962453239	0.813912991020467	chr10	ENSMUSG00000020069
CH vs Clean	Hnrnph3	-0.266375193862611	-0.428581448069697	-0.104168939655526	0.0488427066185252	5.54496962453239	0.00252233257648583	chr10	ENSMUSG00000020069
CH vs Bedding	Hnrnph3	-0.282850370165527	-0.418293549517065	-0.147407190813989	0.0057032927345946	5.54496962453239	0.000265259982599022	chr10	ENSMUSG00000020069
Bedding vs Clean	Hnrnpk	0.0374725532900122	-0.0555948195125716	0.130539926092596	0.900444010784656	8.41076644958824	0.412860718752028	chr13	ENSMUSG00000021546
CH vs Clean	Hnrnpk	0.0628391584502683	-0.042415915583585	0.168094232484122	0.448620635705857	8.41076644958824	0.228847649068757	chr13	ENSMUSG00000021546
CH vs Bedding	Hnrnpk	0.0253666051602561	-0.0624427654117225	0.113175975732235	0.688840288903322	8.41076644958824	0.555389748602964	chr13	ENSMUSG00000021546
Bedding vs Clean	Hnrnpl	0.0332155322150367	-0.1222106458737	0.188641710303773	0.958173760479269	7.61809892949324	0.662089943469516	chr7	ENSMUSG00000015165
CH vs Clean	Hnrnpl	-0.214384750079557	-0.390311512006458	-0.0384579881526549	0.11599319604213	7.61809892949324	0.019166965502237	chr7	ENSMUSG00000015165
CH vs Bedding	Hnrnpl	-0.247600282294593	-0.394413745142904	-0.100786819446282	0.0176328357797812	7.61809892949324	0.0020232548747313	chr7	ENSMUSG00000015165
Bedding vs Clean	Hnrnpll	0.0589950589246078	-0.0799032061115798	0.197893323960795	0.900027458792198	5.8599982721165	0.388099200069205	chr17	ENSMUSG00000024095
CH vs Clean	Hnrnpll	-0.0897777044982551	-0.246799682481031	0.0672442734845212	0.468783760326937	5.8599982721165	0.24851549345537	chr17	ENSMUSG00000024095
CH vs Bedding	Hnrnpll	-0.148772763422863	-0.279759585250573	-0.0177859415951531	0.08831914099842	5.8599982721165	0.0278104645551293	chr17	ENSMUSG00000024095
Bedding vs Clean	Hnrnpm	0.069066453008765	-0.131721230475759	0.269854136493289	0.921056847465854	6.18259250877841	0.483248902187929	chr17	ENSMUSG00000059208
CH vs Clean	Hnrnpm	-0.10855069741808	-0.335539996805954	0.118438601969795	0.555715499979972	6.18259250877841	0.332218574876649	chr17	ENSMUSG00000059208
CH vs Bedding	Hnrnpm	-0.177617150426845	-0.367083811332329	0.0118495104786391	0.154081474898237	6.18259250877841	0.064782261134209	chr17	ENSMUSG00000059208
Bedding vs Clean	Hnrnpr	0.083047228310746	-0.0102231802184524	0.176317636839944	0.72237028302193	6.20387745645724	0.0783336550162754	chr4	ENSMUSG00000066037
CH vs Clean	Hnrnpr	-0.068238926468112	-0.173765541034248	0.0372876880980243	0.407780476342279	6.20387745645724	0.193693322379052	chr4	ENSMUSG00000066037
CH vs Bedding	Hnrnpr	-0.151286154778858	-0.239328247494208	-0.0632440620635075	0.015949534261929	6.20387745645724	0.00172559419828135	chr4	ENSMUSG00000066037
Bedding vs Clean	Hnrnpu	-0.0442527426978376	-0.237962540379721	0.149457054984046	0.95738841012476	8.37218685647231	0.640476624852272	chr1	ENSMUSG00000039630
CH vs Clean	Hnrnpu	-0.215789233263349	-0.434953257288668	0.0033747907619702	0.1998271134214	8.37218685647231	0.053329928346865	chr1	ENSMUSG00000039630
CH vs Bedding	Hnrnpu	-0.171536490565511	-0.354391798124956	0.0113188169939331	0.153817557888502	8.37218685647231	0.0646165211129905	chr1	ENSMUSG00000039630
Bedding vs Clean	Hnrnpul1	0.0599958762712136	-0.0171623529894841	0.137154105531911	0.76277155628869	7.02182136247362	0.121152842455115	chr7	ENSMUSG00000040725
CH vs Clean	Hnrnpul1	0.0656230931816975	-0.021638311358064	0.152884497721459	0.328771526798836	7.02182136247362	0.133194618549272	chr7	ENSMUSG00000040725
CH vs Bedding	Hnrnpul1	0.00562721691048385	-0.0671697628977115	0.0784241967186792	0.920811141598677	7.02182136247362	0.874157324343387	chr7	ENSMUSG00000040725
Bedding vs Clean	Hnrnpul2	0.00279135752536419	-0.0776109458063721	0.0831936608571005	0.998262179241535	8.22434905993702	0.943279423745927	chr19	ENSMUSG00000071659
CH vs Clean	Hnrnpul2	-0.0174715006598198	-0.108384876096283	0.0734418747766428	0.8327502074553	8.22434905993702	0.694195756984105	chr19	ENSMUSG00000071659
CH vs Bedding	Hnrnpul2	-0.020262858185184	-0.0961072351993816	0.0555815188290135	0.711793700514883	8.22434905993702	0.58528543686985	chr19	ENSMUSG00000071659
Bedding vs Clean	Hoga1	-0.00378148791997335	-0.349248731756091	0.341685755916144	0.999210053440283	0.30119139469067	0.982102100993998	chr19	ENSMUSG00000025176
CH vs Clean	Hoga1	0.0317022251809829	-0.361546880929456	0.424951331291421	0.933218149796252	0.30119139469067	0.868810145013306	chr19	ENSMUSG00000025176
CH vs Bedding	Hoga1	0.0354837131009562	-0.294355330342819	0.365322756544732	0.888563298743779	0.30119139469067	0.825591754423974	chr19	ENSMUSG00000025176
Bedding vs Clean	Homer1	0.23938553833098	-0.22559074223101	0.704361818892971	0.872381741541305	6.81580153500333	0.297292958969516	chr13	ENSMUSG00000007617
CH vs Clean	Homer1	-0.0778030474187057	-0.604640913820789	0.449034818983378	0.875248373129436	6.81580153500333	0.762320088008439	chr13	ENSMUSG00000007617
CH vs Bedding	Homer1	-0.317188585749686	-0.757026090874587	0.122648919375215	0.278975029156289	6.81580153500333	0.149005073451997	chr13	ENSMUSG00000007617
Bedding vs Clean	Homer2	0.338730823969049	0.153939952609007	0.52352169532909	0.503854665599662	6.12282701702947	0.00096941560493517	chr7	ENSMUSG00000025813
CH vs Clean	Homer2	0.290413296940744	0.0812605869142253	0.499566006967263	0.0800270396733878	6.12282701702947	0.00868099582781835	chr7	ENSMUSG00000025813
CH vs Bedding	Homer2	-0.0483175270283045	-0.222917927391734	0.126282873335125	0.702267853729518	6.12282701702947	0.572011457691635	chr7	ENSMUSG00000025813
Bedding vs Clean	Homer3	0.22123475904641	-0.488113910198257	0.930583428291078	0.929818958045889	4.3748618266274	0.524512931489698	chr8	ENSMUSG00000003573
CH vs Clean	Homer3	-0.0922919127922519	-0.900585592785355	0.716001767200851	0.904308334520863	4.3748618266274	0.815036870728419	chr8	ENSMUSG00000003573
CH vs Bedding	Homer3	-0.313526671838662	-0.989465100636901	0.362411756959576	0.501569839265246	4.3748618266274	0.346597619697394	chr8	ENSMUSG00000003573
Bedding vs Clean	Homez	0.0439535958038251	-0.0825170582950656	0.170424249902716	0.921056847465854	4.2604565007043	0.478828433410091	chr14	ENSMUSG00000057156
CH vs Clean	Homez	0.060957529068653	-0.0828932319408178	0.204808290078124	0.607833849066951	4.2604565007043	0.389176955425989	chr14	ENSMUSG00000057156
CH vs Bedding	Homez	0.017003933264828	-0.103411930957188	0.137419797486843	0.852644338977863	4.2604565007043	0.772481195997038	chr14	ENSMUSG00000057156
Bedding vs Clean	Hook1	-0.0589730353878677	-0.438638151081804	0.320692080306069	0.97206540970674	5.56915899720389	0.750434832002283	chr4	ENSMUSG00000028572
CH vs Clean	Hook1	-0.531074565745512	-0.959626263570206	-0.102522867920818	0.111409629422555	5.56915899720389	0.0174573493397165	chr4	ENSMUSG00000028572
CH vs Bedding	Hook1	-0.472101530357644	-0.829452501426649	-0.11475055928864	0.0503630666255219	5.56915899720389	0.0119490573352724	chr4	ENSMUSG00000028572
Bedding vs Clean	Hook2	-0.0868231997082862	-0.46497160560515	0.291325206188578	0.95738841012476	2.97695081810366	0.638725406665573	chr8	ENSMUSG00000052566
CH vs Clean	Hook2	-0.291246331638271	-0.717723038721812	0.135230375445271	0.379442513679354	2.97695081810366	0.170747975605506	chr8	ENSMUSG00000052566
CH vs Bedding	Hook2	-0.204423131929985	-0.561680448989484	0.152834185129515	0.399116050166464	2.97695081810366	0.248083032037232	chr8	ENSMUSG00000052566
Bedding vs Clean	Hook3	0.181540430391066	-0.0465355634611063	0.409616424243238	0.75349420246656	5.93134030747228	0.113020047500602	chr8	ENSMUSG00000037234
CH vs Clean	Hook3	-0.366107226382564	-0.624355356508873	-0.107859096256255	0.0752366566103171	5.93134030747228	0.00756653555083815	chr8	ENSMUSG00000037234
CH vs Bedding	Hook3	-0.54764765677363	-0.763133702532245	-0.332161611015015	0.00216420116305666	5.93134030747228	2.71768548229841e-05	chr8	ENSMUSG00000037234
Bedding vs Clean	Hopx	-0.0625827645290398	-0.473485666346797	0.348320137288717	0.972656606904521	5.58058721556378	0.755125143536986	chr5	ENSMUSG00000059325
CH vs Clean	Hopx	0.231521898729163	-0.233705906760183	0.69674970421851	0.53665325408065	5.58058721556378	0.313315293710761	chr5	ENSMUSG00000059325
CH vs Bedding	Hopx	0.294104663258203	-0.0945561377774674	0.682765464293874	0.254085559915161	5.58058721556378	0.130870823004975	chr5	ENSMUSG00000059325
Bedding vs Clean	Hp1bp3	0.0370285245530138	-0.0430940814391092	0.117151130545137	0.889335520428398	7.94757757632831	0.34842971235711	chr4	ENSMUSG00000028759
CH vs Clean	Hp1bp3	0.0936510901659648	0.0030177934882176	0.184284386843712	0.178544474422099	7.94757757632831	0.0434287029068425	chr4	ENSMUSG00000028759
CH vs Bedding	Hp1bp3	0.0566225656129511	-0.0189943987545564	0.132239529980459	0.259116915582541	7.94757757632831	0.134781398468611	chr4	ENSMUSG00000028759
Bedding vs Clean	Hpca	0.29161031203421	-0.226707746106594	0.809928370175015	0.852029787904999	9.23890239430066	0.255846668508916	chr4	ENSMUSG00000028785
CH vs Clean	Hpca	0.45453922369593	-0.13299393464526	1.04207238203712	0.315226552070374	9.23890239430066	0.122904052225949	chr4	ENSMUSG00000028785
CH vs Bedding	Hpca	0.162928911661719	-0.327525442317693	0.653383265641132	0.639106113589968	9.23890239430066	0.498129501496796	chr4	ENSMUSG00000028785
Bedding vs Clean	Hpcal1	-0.162872720599407	-0.605886301154157	0.280140859955343	0.913767446926177	6.1778048263921	0.453954981646017	chr12	ENSMUSG00000071379
CH vs Clean	Hpcal1	-0.0363664022326988	-0.538139159143878	0.465406354678481	0.939939622811944	6.1778048263921	0.881913701403807	chr12	ENSMUSG00000071379
CH vs Bedding	Hpcal1	0.126506318366708	-0.292493154245667	0.545505790979083	0.674603241214865	6.1778048263921	0.537721953630106	chr12	ENSMUSG00000071379
Bedding vs Clean	Hpcal4	0.164542061667095	-0.231218606499141	0.560302729833332	0.900444010784656	9.46427892077001	0.397926448382508	chr4	ENSMUSG00000046093
CH vs Clean	Hpcal4	0.518035712066382	0.0689902862653143	0.96708113786745	0.134484155683517	9.46427892077001	0.0256999911194393	chr4	ENSMUSG00000046093
